bfi
0.606170026450302
0.5546514175959617
0.6320360987382067
0.6004438065006251
0.0841624806460091
0.2605223910772072
0.056696288706553355
0.6058599070721927
0.8731971772692998
0.43881736605821686
0.689652342860861
0.6834578718817784
0.5549525583414059
0.5659936516919882
0.6030475974750779
0.5145161322565052
""
0.45895684958384403
0.4314047705399546
0.7512380928628282
0.7487330168783517
0.5464350272838485
0.5202205456184603
""
0.2647038490625631
0.3954809661877754
0.7063787885590509
0.3260513600855474
0.6911232150671477
0.44136354177559306
0.8263772168443795
0.26594832815012126
0.33775236823331145
0.496132771716422
0.5799127979263587
0.5226703622071246
0.4635547547379003
0.6077075577131066
0.26150573588155035
0.5782160216359843
0.5327098671433345
0.7572130490923331
0.5212781598417922
0.6547285939156146
0.4277770435984025
0.39282032667912564
0.3468689602128599
0.6061643845125936
0.5652928257285289
0.5323632663119974
0.5006307996235431
0.7008837745420465
0.7756748390321809
0.5410691384960888
0.483410132071981
0.4211320211063287
0.36633493436320336
0.12069300224024823
0.6085272483539332
0.5015322215924714
0.36879337934747225
0.3495973206808268
0.6412950354606578
0.5543526452118949
0.4561373858817205
0.6017449819733253
0.267062534198519
0.2865481689745119
0.0027422788579034895
0.7595551872663349
""
0.5045575236782591
0.10862854567692841
0.563408951697968
0.6010615534796966
0.20138549452472065
0.49068347256637823
0.795304028788898
0.431985621819853
0.45493516368164083
0.5259162109804714
0.7154944739232328
0.13711214098471886
0.7305022684485412
0.39330446190465895
0.48468267958782424
0.48683857415303505
0.6316471610328512
0.5083927248609722
0.7301998169263663
0.28117026949626217
0.4472946608480363
0.3205388513902896
0.6757818245360357
0.11785757516836246
0.5121615818518949
0.7556655847586229
0.16473929853822486
0.664747761181345
0.6148895623778288
0.05623087836204818
0.43853473171418866
0.7271300853207882
0.7965757055886925
0.32483362953798445
0.335240096407032
0.6934621373581655
0.4257361557249286
0.43120883348594724
0.5193286469380388
0.6538583968223218
0.5904671181491962
0.01850994560973734
0.8506629592870589
0.8119527468900576
0.2926643668799539
0.6068134280668136
0.5954093511742009
0.34563795829871413
0.5714468488885545
0.6673090545948986
0.43454479487116715
0.7199349943084389
0.571757243321435
0.7059875590880167
0.6467043637298492
0.21272639358779327
0.38953308436201484
0.6972462810550388
0.5615094783507386
0.46420160365105717
""
0.8608862727935174
0.5139102860196153
0.40555659017109624
""
0.5612046137400598
0.7402436990738311
0.7660622940225639
0.5285102911152771
0.21398845043490536
0.5229869906448201
0.5051387188210492
0.5802111682498959
0.5765233647886329
0.486252466538449
0.3273759061576441
0.2008099091867397
0.6403329254066565
0.35604785975660713
0.3748488369803049
0.5690047034583369
0.15614742547221488
0.5193087927725859
0.6940954765683024
0.5331166359563759
0.6613717346623483
0.5705021110264749
0.5431110993014969
0.5988184652505139
0.573382284416018
0.4682927775580703
0.5533041110553258
0.2938802271201756
0.7033452045568975
0.49589925992979705
0.5920386968058089
0.7301836643920543
0.5985664533549935
0.8073455799904738
0.4740536324378235
0.5299071387523663
0.3557338720479149
0.4701754718851623
0.46001800128824616
0.5650087120664344
0.5649131695345206
0.4054755665156953
0.7373579651210846
0.5717434550270504
0.6687383275883199
0.49419703319151614
0.5802764904187332
0.5319739317194716
0.5765219325678985
0.5812665030110106
