,ID,geometry
0,72617.0,"POLYGON ((28.97973395455841 59.33528950980309, 28.98286471853197 59.3312499997877, 28.97859937885829 59.32574666327793, 28.97973395455841 59.32278950982806, 28.98693271187523 59.31471048979733, 28.98806728757529 59.31028950985308, 28.99223395453345 59.30491333028601, 28.99109937883333 59.30195617683614, 28.98806728757529 59.2980438228642, 28.98679165321226 59.28838738297139, 28.98001742896122 59.28664906810008, 28.97831590445548 59.28001759863332, 28.97278951022776 59.27859937855851, 28.96874118415838 59.27546183279742, 28.96054382323888 59.28276604551667, 28.95833333371644 59.28333333336667, 28.94362284331959 59.28276604551667, 28.92721049027193 59.2672339542836, 28.9102895103527 59.26609937858353, 28.9063771563807 59.26306728822482, 28.8909200029558 59.2619327125247, 28.88554382338879 59.26609937858353, 28.88234524153972 59.2672339542836, 28.86887715645565 59.25473395430862, 28.86592000300578 59.2535993786085, 28.86054382343877 59.2577660455666, 28.85501742921105 59.25918426474209, 28.85416666695818 59.26250000037476, 28.85000000000002 59.26250000037476, 28.85056728785008 59.26471048989725, 28.85359937910812 59.2686228438692, 28.85473395480824 59.27157999641975, 28.85046861423518 59.27708333292952, 28.85443115217601 59.28219621438382, 28.84778951047758 59.28390062121673, 28.83971048954749 59.29109937853354, 28.83528951050255 59.29223395423367, 28.83137715653061 59.29526604549164, 28.82695617658635 59.29640062119176, 28.82147267642296 59.30097351101875, 28.82026604524185 59.31741333026105, 28.82443271219995 59.32278950982806, 28.82556728790007 59.34677056171211, 28.81723395488314 59.35612284369432, 28.81609937918307 59.35907999714419, 28.82026604524185 59.36445617671126, 28.82140062094197 59.37721048967239, 28.82870483366122 59.38540785059189, 28.82556728790007 59.38945617666127, 28.82500000005001 59.39166666708309, 28.82713504364739 59.39230940085821, 28.83536495642767 59.39935726632484, 28.84922858313263 59.40077141696736, 28.85074496780607 59.41563652870292, 28.85736897829577 59.41763085268178, 28.85938144249963 59.42431403226681, 28.89061855740056 59.42568596693388, 28.89166666688322 59.42916666700813, 28.89498257068914 59.43001759833356, 28.89680107990597 59.43710411935967, 28.90208333337921 59.44119788277612, 28.90758666988893 59.43693271217501, 28.91471049029695 59.43806728787507, 28.92008666986396 59.44223395483323, 28.92304382331383 59.44109937913311, 28.92709486263783 59.43795979820618, 28.93945617636149 59.44943271214999, 28.94387715630575 59.45056728785011, 28.94778951027774 59.45359937910814, 28.952210490222 59.4547339548082, 28.95612284329462 59.45776604516692, 28.95833333371644 59.45833333301698, 28.9589006215665 59.47304382341378, 28.96289605041244 59.47819891994425, 28.96998257143855 59.48001759823364, 28.97168409594434 59.48664906859972, 28.97831590445548 59.48835093214984, 28.97916666670835 59.49166666688325, 28.97952473987488 59.49412350139852, 28.98507554799818 59.49964667425468, 28.98749999972523 59.49999999990013, 28.99506191677409 59.50077141676752, 28.99583333364149 59.50833333291706, 29.00213487422513 59.5089760675915, 29.00619845909165 59.51185726609998, 29.01046820724201 59.5131427345496, 29.01453179210858 59.51602393215882, 29.02839524974104 59.51743808280133, 29.02991163441447 59.53230319543616, 29.03546820719208 59.53397606754152, 29.03953179295792 59.53685726605005, 29.04380154110828 59.53814273449967, 29.04967820868245 59.54230940055845, 29.06046820714209 59.54102393300815, 29.06453179290799 59.53814273449967, 29.10311584462056 59.53682369615672, 29.10416666645853 59.53333333376639, 29.11075778514373 59.53368665941184, 29.11424221470651 59.53714667417972, 29.11909111905993 59.53785332547062, 29.12291666687071 59.54165208607498, 29.12674221468149 59.53785332547062, 29.13575778509374 59.53714667417972, 29.13924221465652 59.53368665941184, 29.15659111898498 59.53298000722162, 29.16007554764843 59.52951999245374, 29.16250000027486 59.52916666680829, 29.1649570038627 59.52880859364171, 29.17048000764629 59.52325778551847, 29.17119140645832 59.51837649837677, 29.17674221458157 59.51285332552061, 29.18333333326677 59.51249999987516, 29.18390062111683 59.51028951035266, 29.18693271237481 59.50637715638072, 29.18846774628952 59.50039588056546, 29.19362284371931 59.49640062079209, 29.20737338607296 59.49517737463617, 29.21193271232488 59.48971049034691, 29.213067288025 59.48112284344455, 29.21609937838366 59.47721048947255, 29.2172339549831 59.47278951042762, 29.22140062104188 59.46741332996129, 29.22026604534176 59.45612284349448, 29.2172339549831 59.45221048952254, 29.21576707618965 59.44649454788515, 29.20089959024392 59.44517211909806, 29.19914923794704 59.43835093224976, 29.19362284371931 59.43693271217501, 29.18427056173709 59.42859937915807, 29.17695617678618 59.42973395485819, 29.17157999631985 59.43390062091697, 29.15922987196109 59.43265957268119, 29.1577660454667 59.42695617658632, 29.15473395420867 59.42304382351369, 29.15352884917712 59.40507236080089, 29.14778950987801 59.40359937920806, 29.14387715680539 59.40056728795003, 29.13422071691258 59.39929148361512, 29.13333333336669 59.39583333314187, 29.11334838841742 59.39515007861331, 29.11185709662777 59.38536495652755, 29.10897623716369 59.38130171070543, 29.10769042966962 59.37703162261136, 29.10480957020553 59.37296837678923, 29.10352376271152 59.36869828959442, 29.10064290324743 59.3646350437723, 29.09921908938952 59.3506791852962, 29.05384487564055 59.34935726552544, 29.04796820716706 59.35352393248354, 29.04134487566552 59.35480940093316, 29.03546820719208 59.35064273397506, 29.02467820873238 59.34935726552544, 29.01875000011245 59.35356055377662, 29.01463487420011 59.35064273397506, 29.00619845909165 59.34935726552544, 28.99796820726698 59.34230940095813, 28.98536512609974 59.34102393250851, 28.98130154123317 59.33814273400003, 28.97916666670835 59.33750000022491, 28.97973395455841 59.33528950980309))"
1,72729.0,"POLYGON ((29.34757554817304 59.50868665946183, 29.33992445165217 59.51631334118781, 29.33507554819806 59.51701999247871, 29.33159111863529 59.52048000724659, 29.32674221428181 59.52118665943686, 29.32325778561835 59.52464667420469, 29.31424221430677 59.52535332549564, 29.31075778564332 59.52881334116285, 29.3017422143318 59.52951999245374, 29.29825778566834 59.53298000722162, 29.28924221435676 59.53368665941184, 29.28575778569331 59.53714667417972, 29.25590888138981 59.53785332547062, 29.25242445182704 59.54131334113782, 29.24340888141478 59.54201999242878, 29.239924451852 59.5454800071966, 29.23750000012495 59.54583333374143, 29.23811747194384 59.54799346932322, 29.24174126494745 59.55295410185039, 29.23533969457128 59.55478430854907, 29.22716030570359 59.56188235798447, 29.22081298872848 59.56369713681346, 29.22160881859213 59.57009548581806, 29.23671061210513 59.57156982448788, 29.23811747194384 59.58196546753237, 29.23117302761318 59.58395097545718, 29.22299363874549 59.59104902489264, 29.21450636157937 59.59228430847412, 29.21041666669583 59.59527180954643, 29.20632697181236 59.59228430847412, 29.20369737393469 59.59104902489264, 29.19791022397771 59.59527672703939, 29.18966030577855 59.58811764151602, 29.18286404094277 59.58688235793454, 29.17615865080114 59.59178059909544, 29.17438252753169 59.5979934692233, 29.16947224894517 59.60413275861998, 29.16466030582848 59.600617641491, 29.16250000027486 59.59999999970029, 29.16321987609643 59.61172332806922, 29.17813652887776 59.61324496838063, 29.18018086775288 59.62003546856209, 29.18963487385042 59.62147606736664, 29.19457160059892 59.62497643381545, 29.19583333324181 59.62916666660846, 29.20000000019991 59.62916666660846, 29.21150241460481 59.62984364836575, 29.21365865072619 59.63738606811262, 29.21867302763815 59.64104902479272, 29.23255784776649 59.64240451355749, 29.23361782470289 59.65092519154439, 29.22854919438987 59.65786421026513, 29.23085530612752 59.66277313267398, 29.23703070780095 59.66728430832421, 29.25216030565366 59.66604902474273, 29.25617302756325 59.66311764226543, 29.26882697168742 59.66188235778463, 29.27453070772606 59.65771569172585, 29.27830573162424 59.65948927171257, 29.28053453224294 59.66728430832421, 29.30216030555368 59.66604902474273, 29.30617302746327 59.66311764226543, 29.31049363857062 59.66188235778463, 29.31450636137953 59.65895097530733, 29.32716030550375 59.65771569172585, 29.33117302831266 59.65478430834918, 29.35335727252016 59.65347866450884, 29.35502827943162 59.64199778257165, 29.36033969432151 59.63811764231542, 29.36655273442119 59.63634118000152, 29.37021586107318 59.63132680219024, 29.37083333289206 59.62916666660846, 29.37721049027198 59.62973395445846, 29.3811228433446 59.63276604571649, 29.38664923757233 59.63418426489199, 29.38871493894334 59.64223395443349, 29.39387715630579 59.64109937873337, 29.39925333677212 59.63693271177527, 29.41054382323892 59.63806728747539, 29.41445617631155 59.64109937873337, 29.4230438232139 59.64223395443349, 29.4269561771859 59.64526604569153, 29.44804382316397 59.64640062139159, 29.45195617713591 59.64943271175031, 29.48554382308902 59.65056728745043, 29.49092000355535 59.65473395440853, 29.49387715700522 59.65359937870841, 29.49925333657228 59.64943271175031, 29.51054382303903 59.65056728745043, 29.51445617701103 59.65359937870841, 29.5333333334666 59.65416666655847, 29.53424886039664 59.64519059886709, 29.55630154098338 59.64647606731671, 29.56036512584996 59.64935726582519, 29.56880154095842 59.65064273427481, 29.57707858630778 59.6577306114786, 29.58301154244879 59.65352393278334, 29.58963487395033 59.65480940033359, 29.597865125775 59.66185726580022, 29.63750000022486 59.6624999995754, 29.64382697183731 59.66311764226543, 29.64783969464622 59.66604902474273, 29.66049363877045 59.66728430832421, 29.66619737390971 59.67145097528231, 29.66882697178738 59.67021569170089, 29.67453070782597 59.66604902474273, 29.68237304697857 59.66747436564953, 29.68430514866373 59.67423180495388, 29.69382697173739 59.67561764224047, 29.6978396945463 59.67854902471777, 29.70216030565365 59.67978430829925, 29.71033969452134 59.6868823577347, 29.73252393962815 59.68818800157504, 29.73433295380283 59.70061764219048, 29.77418585899028 59.69934421116648, 29.77561747266827 59.68950653090172, 29.77854919419002 59.68549346904842, 29.77916666690822 59.68333333346663, 29.78008643234301 59.67974955220012, 29.78945617646144 59.67140062134166, 29.80326707591485 59.67017211954771, 29.80416666685824 59.6666666665335, 29.80359937900818 59.664456177011, 29.79943271205008 59.65907999654468, 29.80153537285923 59.65359937870841, 29.83137715633075 59.65473395440853, 29.83675333679713 59.65890062136663, 29.8699189929672 59.6577292544016, 29.8718010797561 59.65039588116503, 29.87842000368028 59.64526604569153, 29.8826468577663 59.64688771579551, 29.88390062151655 59.65637715698028, 29.8910993788333 59.664456177011, 29.89257592084215 59.6702097570747, 29.91471049009709 59.67140062134166, 29.91862284316971 59.67443271170032, 29.92083333359153 59.67499999955038, 29.92140062144159 59.6772104899722, 29.92859937875835 59.68528951000292, 29.92973395445847 59.68971048994723, 29.9337292142319 59.69486558737702, 29.94081573525801 59.69668426476704, 29.9422339544335 59.70221048992221, 29.94526604569148 59.70612284299489, 29.94583333354154 59.70833333341665, 29.95221049002214 59.70776604556659, 29.95612284309476 59.70473395430861, 29.96993374254822 59.70350545251466, 29.97168426481704 59.69668426476704, 29.97854309099091 59.69492407928288, 29.97978583444876 59.67182379822975, 29.98664991626066 59.66609937868344, 29.99387715690534 59.66723395438356, 30.00322943798824 59.67556728829976, 30.01471048989725 59.67443271170032, 30.02278950992797 59.66723395438356, 30.04166666638361 59.6666666665335, 30.04202151817856 59.6732854204858, 30.05174221463153 59.68298000782119, 30.07325778501882 59.68368665911208, 30.0767422145816 59.68714667387997, 30.08992445195196 59.68785332607018, 30.09340888151473 59.69131334083806, 30.11909111886013 59.69201999212896, 30.12257554752352 59.69548000779616, 30.127424451877 59.69618665908712, 30.13090888143978 59.69964667385494, 30.14583333314187 59.70000000039977, 30.14673292408526 59.6964945473855, 30.16054382353866 59.69526604559161, 30.16445617661134 59.69223395433357, 30.17083333309188 59.69166666648351, 30.17180108005584 59.69543745277628, 30.17695617658632 59.69943271254971, 30.18137715653057 59.70056728824983, 30.18528951050257 59.70359937860849, 30.20221048952254 59.70473395430861, 30.20625000043719 59.70786454920966, 30.21028951045258 59.70473395430861, 30.23658837245546 59.70355241601123, 30.23846774598974 59.69622921410701, 30.24362284341953 59.69223395433357, 30.24583333294203 59.69166666648351, 30.24548000729658 59.68924221475646, 30.2420199925287 59.68575778519369, 30.24166666688325 59.67916666650848, 30.2420199925287 59.66840888086523, 30.2461866594868 59.66421288341792, 30.24548000729658 59.64757554787332, 30.24131334123774 59.64337955042595, 30.2420215186782 59.63088107660047, 30.25174221423185 59.62118665923697, 30.28159111853535 59.62048000794607, 30.293408881115 59.60868665926199, 30.29825778546848 59.60798000797104, 30.30245378291579 59.60381334101294, 30.30659111848536 59.60451999230384, 30.31424221500629 59.61214667402982, 30.31909111846039 59.61285332532077, 30.32291666627117 59.61665208592507, 30.32745378286586 59.61214667402982, 30.33575778539353 59.61285332532077, 30.3392422149563 59.61631334098797, 30.34825778536856 59.61701999227887, 30.35208333317934 59.62081875288317, 30.35590888099011 59.61701999227887, 30.36075778534359 59.61631334098797, 30.36424221490637 59.61285332532077, 30.36666666663342 59.61249999967532, 30.36756625667743 59.61600545268954, 30.3813771561309 59.61723395448348, 30.38528951010284 59.62026604574146, 30.38971049004715 59.62140062144158, 30.40195617703597 59.63276604571649, 30.41471048999716 59.63390062141661, 30.42278951002794 59.64109937873337, 30.43971048994723 59.64223395443349, 30.46028950995299 59.66193271172534, 30.48658837195586 59.66311425092198, 30.48750000032481 59.6666666665335, 30.5230438228142 59.66609937868344, 30.52842000328059 59.66193271172534, 30.53137715673046 59.66306728742541, 30.53528950980308 59.66609937868344, 30.54100545233979 59.66756625747684, 30.54223395413374 59.6813771569303, 30.54526604539171 59.68528951000292, 30.54653761122182 59.6949139061519, 30.55195617673621 59.69943271254971, 30.5688771566555 59.70056728824983, 30.57291666667089 59.70369788315082, 30.57695617668628 59.70056728824983, 30.57916666710804 59.70000000039977, 30.57916666710804 59.69583333344161, 30.58333333316682 59.69583333344161, 30.58333333316682 59.69166666648351, 30.58386281351807 59.6852517025041, 30.58697051977373 59.68141496442911, 30.58809611034729 59.66777852356006, 30.60608503519626 59.65052947995162, 30.61155378557879 59.64924146821926, 30.61719614648501 59.64268408849995, 30.6161371866819 59.63941836866286, 30.60363718670686 59.62612169076345, 30.60469614650998 59.61858503567089, 30.60793745245149 59.61458333315437, 30.60469614650998 59.61058163153712, 30.6033940630856 59.6050530330711, 30.59900071930781 59.60368465881999, 30.59391496410439 59.6078038532653, 30.58750000012498 59.60833333361649, 30.57695617668628 59.60890062146655, 30.5730438236136 59.61193271182526, 30.56371493839373 59.61306728752538, 30.56136288119205 59.60390201146873, 30.55637715668047 59.60776604576648, 30.5534200032306 59.60890062146655, 30.54804382366359 59.60473395450845, 30.51175333634745 59.60359937880833, 30.50637715678039 59.60776604576648, 30.50342000333052 59.60890062146655, 30.49804382286419 59.60473395450845, 30.4923278812268 59.60326707661437, 30.49109937853353 59.58945617716091, 30.48806728817488 59.58554382318897, 30.48664906810006 59.58001759803381, 30.48112284384422 59.57859937885831, 30.47721048987228 59.57556728760028, 30.47168426471711 59.57414906842484, 30.46992170502273 59.56728091807997, 30.44362284301985 59.56609937888328, 30.43971048994723 59.5630672876253, 30.43675333649736 59.56193271192518, 30.4313771569303 59.56609937888328, 30.37008666966415 59.5672339545834, 30.36471049009708 59.5630672876253, 30.35612284319473 59.56193271192518, 30.35221049012205 59.55890062156647, 30.34778951017779 59.5577660458664, 30.33971049014707 59.55056728765027, 30.33528951020281 59.54943271195015, 30.32721049017204 59.54223395463333, 30.32499999975022 59.54166666678333, 30.32083333369144 59.54166666678333, 30.31028951025274 59.54223395463333, 30.30487094473835 59.54675276013182, 30.30345815027346 59.55744595017052, 30.29999999980021 59.5583333337164, 30.29938235800944 59.5561731972353, 30.28811764161594 59.54382680236512, 30.28663855632436 59.53366444885529, 30.27963579005973 59.52854902501753, 30.27700653032718 59.52978430859901, 30.26882680241505 59.53688235803446, 30.25080702002799 59.5382056339829, 30.24913855639932 59.54966888471131, 30.24382680246504 59.55354902496759, 30.23950653040208 59.55478430854907, 30.23132680249 59.56188235798447, 30.2270065304271 59.56311764156595, 30.22299346947307 59.56604902494263, 30.21867319741017 59.56728430852405, 30.21466013555687 59.57021569190073, 30.21033986439329 59.57145097548221, 30.20632680253993 59.57438235795951, 30.20416666695814 59.57499999975022, 30.20331573473345 59.57168426501687, 30.1966842652667 59.56998240146669, 30.19492763929918 59.56313764788422, 30.1759056937928 59.56186235256558, 30.17414906782528 59.55501759808374, 30.16862284356944 59.55359937890825, 30.16458333355405 59.55046878400725, 30.15907999704427 59.55473395460837, 30.1561228435944 59.55359937890825, 30.15221048962246 59.55056728765027, 30.14362284361937 59.54943271195015, 30.13863711910778 59.54556867855172, 30.13664906790024 59.55331573453356, 30.13333333316683 59.55416666675831, 30.13118574312762 59.5535364785257, 30.12714759018917 59.55063018803281, 30.11627044652391 59.5493698115676, 30.10922885472792 59.55443759471927, 30.10770314498421 59.54127044707354, 30.11191609735005 59.53541666634612, 30.10896352144943 59.53131425684751, 30.10770314498421 59.51868574375214, 30.09977637388062 59.50949045821812, 30.09368574320251 59.50770314558378, 30.08870951373314 59.50412173762817, 30.0868698119923 59.49785240986085, 30.08328840493601 59.49287618039148, 30.0770190771687 59.49103647865064, 30.07298092333099 59.4881301881577, 30.0686857432525 59.48686981169249, 30.06464758941479 59.4839635211996, 30.06210377966573 59.48270314563371, 30.05631425639785 59.48686981169249, 30.03951907724365 59.4881301881577, 30.03548092340594 59.49103647865064, 30.03293711365694 59.49229685421648, 30.02714758948969 59.4881301881577, 30.01627044672381 59.48686981169249, 30.01048092345593 59.49103647865064, 30.00833333341666 59.49166666688325, 30.00743374337259 59.49517211899814, 29.99362284301986 59.49640062079209, 29.98971048994719 59.49943271205007, 29.98112284304483 59.50056728775019, 29.97708333302944 59.50369788265124, 29.97304382301405 59.50056728775019, 29.9686228430698 59.49943271205007, 29.96458333305441 59.49630211714901, 29.96054382303907 59.49943271205007, 29.95501759878323 59.50085093212488, 29.95359937870842 59.50637715638072, 29.95056728745038 59.51028951035266, 29.94886288151685 59.51693132202297, 29.94387715700526 59.51306728772522, 29.94072943811312 59.5119327120251, 29.93137715613091 59.52026604504198, 29.92842000358036 59.52140062164142, 29.92304382311397 59.51723395468332, 29.90758666968912 59.5160993789832, 29.90221049012206 59.52026604504198, 29.89508666971409 59.52140062164142, 29.88958333320431 59.51713545014098, 29.88554382318893 59.52026604504198, 29.87695617718589 59.52140062164142, 29.87304382321395 59.52443271200013, 29.86175333674714 59.5255672877002, 29.85637715628081 59.52140062164142, 29.83749999982518 59.52083333289204, 29.82590925400893 59.52145690930899, 29.82443271200009 59.52721049027195, 29.82043745222671 59.53236558680243, 29.81445617641145 59.53390062161645, 29.81054382333883 59.53693271197511, 29.79925333687203 59.53806728767523, 29.7938771564057 59.53390062161645, 29.78528951040261 59.53276604501701, 29.78137715643066 59.52973395465835, 29.76445617651137 59.52859937895823, 29.76054382343875 59.5255672877002, 29.74673292398529 59.52433878590631, 29.74493696436946 59.51734042721898, 29.73258667003887 59.5160993789832, 29.72721048957249 59.52026604504198, 29.72500000004999 59.52083333289204, 29.72408430314812 59.52440151631697, 29.70416666705808 59.52499999985019, 29.7017422144317 59.52535332549564, 29.69825778576825 59.52881334116285, 29.68924221445667 59.52951999245374, 29.68575778579321 59.53298000722162, 29.68333333316684 59.53333333376639, 29.66451924616632 59.53396352109968, 29.66048075328416 59.53686981159257, 29.63710361054325 59.53813018805778, 29.63131408727537 59.53396352109968, 29.62861158585605 59.53270314553379, 29.6215891523176 59.53826090451719, 29.6200792103873 59.55338982518032, 29.60793694363508 59.55479685499091, 29.6021474203672 59.55063018803281, 29.58710361064317 59.5493698115676, 29.58131408647597 59.5535364785257, 29.57877027762629 59.55479685499091, 29.57298075345903 59.55063018803281, 29.55934143026286 59.54926893461368, 29.55732523567116 59.5423977319698, 29.55000000039973 59.54166666678333, 29.54943271254967 59.54387715630577, 29.5464006212917 59.54778951027771, 29.54498257118877 59.55331573453356, 29.53945617696104 59.55473395460837, 29.5355438229891 59.5577660458664, 29.52278951002791 59.55890062156647, 29.51875000001252 59.56203121646752, 29.51471048999719 59.55890062156647, 29.51175333654732 59.5577660458664, 29.50637715698025 59.56193271192518, 29.49925333657228 59.5630672876253, 29.49375000006251 59.55880211702413, 29.48971049004712 59.56193271192518, 29.48528951010286 59.5630672876253, 29.47304382311398 59.57443271190022, 29.46445617711095 59.57556728760028, 29.46054382313901 59.57859937885831, 29.45833333361651 59.57916666670837, 29.4576354983796 59.56327887651901, 29.44369845911666 59.56185726600006, 29.43782179064317 59.55769059904196, 29.43279486728932 59.56032087500841, 29.42980957045535 59.56453162313596, 29.42771877709993 59.57147606746662, 29.41869845916659 59.570190599017, 29.41046820734192 59.56314273444968, 29.40203179223346 59.56185726600006, 29.39230041543186 59.55352393298318, 29.38953179225848 59.55480940053349, 29.38365512468431 59.55897606749159, 29.3760006377193 59.55749037038436, 29.37499999985016 59.55416666675831, 29.37168409604425 59.55331573453356, 29.370266045042 59.54778951027771, 29.36723395468329 59.54387715630577, 29.36609937898322 59.53258666983902, 29.37122938352928 59.52596774591478, 29.37818942570146 59.52418145041366, 29.37973395465832 59.51989610442172, 29.37140062164144 59.51054382333882, 29.36998257063919 59.50501759818366, 29.36666666683328 59.50416666685823, 29.36424221420685 59.50451999250373, 29.3607577855434 59.50798000727156, 29.34757554817304 59.50868665946183))"
